,Latitude,Longitude,Tavg,Depart,DewPoint,Heat,PrecipTotal,StnPressure,ResultSpeed,ResultDir,AvgSpeed,CULEX ERRATICUS,CULEX PIPIENS,CULEX PIPIENS/RESTUANS,CULEX RESTUANS,CULEX SALINARIUS,CULEX TARSALIS,CULEX TERRITANS,5,6,7,8,9,distances,precips
2188,41.659112,-87.53869300000001,70.0,-2.0,54,0.0,0.0,29.41,5.9,32,6.8,0,1,0,0,0,0,0,0,0,0,1,0,5.373950794763289,4.07
2189,41.659112,-87.53869300000001,70.0,-2.0,54,0.0,0.0,29.41,5.9,32,6.8,0,1,0,0,0,0,0,0,0,0,1,0,5.373950794763289,4.07
2190,41.659112,-87.53869300000001,70.0,-2.0,54,0.0,0.0,29.41,5.9,32,6.8,0,1,0,0,0,0,0,0,0,0,1,0,5.373950794763289,4.07
2191,41.659112,-87.53869300000001,70.0,-2.0,54,0.0,0.0,29.41,5.9,32,6.8,0,1,0,0,0,0,0,0,0,0,1,0,5.373950794763289,4.07
2192,41.659112,-87.53869300000001,70.0,-2.0,54,0.0,0.0,29.41,5.9,32,6.8,0,1,0,0,0,0,0,0,0,0,1,0,5.373950794763289,4.07
2193,41.659112,-87.53869300000001,70.0,-2.0,54,0.0,0.0,29.41,5.9,32,6.8,0,1,0,0,0,0,0,0,0,0,1,0,5.373950794763289,4.07
2194,41.659112,-87.53869300000001,70.0,-2.0,54,0.0,0.0,29.41,5.9,32,6.8,0,0,0,0,1,0,0,0,0,0,1,0,5.373950794763289,4.07
2195,41.95469,-87.800991,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.01917360620810163,6.401000000000001
2196,41.95469,-87.800991,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.01917360620810163,6.401000000000001
2197,41.95469,-87.800991,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,0,0,0,0,1,0,0,0,1,0,0.01917360620810163,6.401000000000001
2198,41.974089,-87.824812,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.41802787155591525,6.401000000000001
2199,41.974089,-87.824812,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.41802787155591525,6.401000000000001
2200,41.9216,-87.666455,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.30326155482196726,6.401000000000001
2201,41.9216,-87.666455,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.30326155482196726,6.401000000000001
2202,41.891118,-87.65449100000001,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.6775603317128389,6.401000000000001
2203,41.891118,-87.65449100000001,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.6775603317128389,6.401000000000001
2204,41.867108,-87.654224,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.5712346065098306,6.401000000000001
2205,41.867108,-87.654224,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.5712346065098306,6.401000000000001
2206,41.896282,-87.655232,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.7006502925722511,6.401000000000001
2207,41.896282,-87.655232,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0.7006502925722511,6.401000000000001
2208,41.896282,-87.655232,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.7006502925722511,6.401000000000001
2209,41.919343,-87.694259,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.0006903264561528245,6.401000000000001
2210,41.919343,-87.694259,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.0006903264561528245,6.401000000000001
2211,41.921965,-87.632085,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.8669218681749369,6.401000000000001
2212,41.921965,-87.632085,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.8669218681749369,6.401000000000001
2213,41.688324,-87.676709,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.5299644127656913,6.401000000000001
2214,41.688324,-87.676709,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.5299644127656913,6.401000000000001
2215,41.688324,-87.676709,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.5299644127656913,6.401000000000001
2216,41.688324,-87.676709,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.5299644127656913,6.401000000000001
2217,41.862292,-87.64886,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.5456963216418828,6.401000000000001
2218,41.999128999999996,-87.795585,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.002978462953366022,6.401000000000001
2219,41.999128999999996,-87.795585,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.002978462953366022,6.401000000000001
2220,42.01743,-87.68776899999999,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.09712775158119238,6.401000000000001
2221,42.01743,-87.68776899999999,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,0,0,0,0,1,0,0,0,1,0,0.09712775158119238,6.401000000000001
2222,41.907645,-87.760886,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.005440446808169836,6.401000000000001
2223,41.907645,-87.760886,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.005440446808169836,6.401000000000001
2224,41.981964000000005,-87.812827,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.8033750488764132,6.401000000000001
2225,41.981964000000005,-87.812827,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.8033750488764132,6.401000000000001
2226,41.944869,-87.832763,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.7287156597054336,6.401000000000001
2227,41.944869,-87.832763,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.7287156597054336,6.401000000000001
2228,42.011601,-87.81150600000001,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.0014553981924512157,6.401000000000001
2229,42.011601,-87.81150600000001,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.0014553981924512157,6.401000000000001
2230,41.94983,-87.69845699999999,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.03533368277447238,6.401000000000001
2231,41.94983,-87.69845699999999,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.03533368277447238,6.401000000000001
2232,41.979243,-87.750938,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.2893640471362942,6.401000000000001
2233,41.979243,-87.750938,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.2893640471362942,6.401000000000001
2234,41.986921,-87.689778,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0.04893770895025945,6.401000000000001
2235,41.986921,-87.689778,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.04893770895025945,6.401000000000001
2236,41.801497999999995,-87.763416,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.3770318419927108,6.401000000000001
2237,41.801497999999995,-87.763416,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.3770318419927108,6.401000000000001
2238,41.906638,-87.701431,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.07694293702005377,6.401000000000001
2239,41.906638,-87.701431,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.07694293702005377,6.401000000000001
2240,41.723195000000004,-87.64997,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.018793589548862028,6.401000000000001
2241,41.723195000000004,-87.64997,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.018793589548862028,6.401000000000001
2242,41.868077,-87.666901,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.5476738661092768,6.401000000000001
2243,41.868077,-87.666901,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.5476738661092768,6.401000000000001
2244,41.868077,-87.666901,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,0,0,0,0,1,0,0,0,1,0,0.5476738661092768,6.401000000000001
2245,41.961743,-87.76007,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.21203447176644147,6.401000000000001
2246,41.878114000000004,-87.629798,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.6694573118867394,6.401000000000001
2247,41.878114000000004,-87.629798,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.6694573118867394,6.401000000000001
2248,41.878114000000004,-87.629798,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0.6694573118867394,6.401000000000001
2249,41.878114000000004,-87.629798,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.6694573118867394,6.401000000000001
2250,41.958271,-87.702575,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.0702455096906121,6.401000000000001
2251,41.958271,-87.702575,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0.0702455096906121,6.401000000000001
2252,41.958271,-87.702575,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.0702455096906121,6.401000000000001
2253,41.932094,-87.700117,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.008044959415840094,6.401000000000001
2254,41.932094,-87.700117,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.008044959415840094,6.401000000000001
2255,41.994469,-87.667736,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.03986630507114823,6.401000000000001
2256,42.006858,-87.675919,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.05628512750530161,6.401000000000001
2257,42.006858,-87.675919,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.05628512750530161,6.401000000000001
2258,41.916265,-87.800515,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.0028822615501549772,6.401000000000001
2259,41.916265,-87.800515,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.0028822615501549772,6.401000000000001
2260,41.846075,-87.716277,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.13168317220553954,6.401000000000001
2261,41.846075,-87.716277,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0.13168317220553954,6.401000000000001
2262,41.846075,-87.716277,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.13168317220553954,6.401000000000001
2263,41.918704999999996,-87.752329,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.030405518131306437,6.401000000000001
2264,41.918704999999996,-87.752329,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.030405518131306437,6.401000000000001
2265,41.948167,-87.730698,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.0028576047224259924,6.401000000000001
2266,41.948167,-87.730698,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.0028576047224259924,6.401000000000001
2267,41.963976,-87.69181,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.08918713425952533,6.401000000000001
2268,41.963976,-87.69181,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.08918713425952533,6.401000000000001
2269,41.953705,-87.733974,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.006636559633308724,6.401000000000001
2270,41.964242,-87.757639,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.22509715069955002,6.401000000000001
2271,41.964242,-87.757639,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.22509715069955002,6.401000000000001
2272,41.990284,-87.797127,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.038442800223387905,6.401000000000001
2273,41.990284,-87.797127,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.038442800223387905,6.401000000000001
2274,42.008314,-87.77792099999999,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.007908797292277852,6.401000000000001
2275,42.008314,-87.77792099999999,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.007908797292277852,6.401000000000001
2276,41.991429,-87.747113,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.3435369288305361,6.401000000000001
2277,41.843810999999995,-87.686763,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.3374936361547656,6.401000000000001
2278,41.843810999999995,-87.686763,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.3374936361547656,6.401000000000001
2279,41.921177,-87.79518,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.009494905107936817,6.401000000000001
2280,41.921177,-87.79518,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.009494905107936817,6.401000000000001
2281,41.857402,-87.694991,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.27373976783998943,6.401000000000001
2282,41.857402,-87.694991,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0.27373976783998943,6.401000000000001
2283,41.857402,-87.694991,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.27373976783998943,6.401000000000001
2284,41.868142,-87.696269,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.2285451065284638,6.401000000000001
2285,41.868142,-87.696269,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.2285451065284638,6.401000000000001
2286,41.846283,-87.656913,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.4732843719124109,6.401000000000001
2287,41.721474,-87.648064,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.004543494958771964,6.401000000000001
2288,41.721474,-87.648064,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.004543494958771964,6.401000000000001
2289,41.869107,-87.69629300000001,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.22405561659036075,6.401000000000001
2290,41.869107,-87.69629300000001,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.22405561659036075,6.401000000000001
2291,41.966986999999996,-87.674677,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.04717683069940071,6.401000000000001
2292,41.966986999999996,-87.674677,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.04717683069940071,6.401000000000001
2293,41.923738,-87.785288,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.04084388291160914,6.401000000000001
2294,41.923738,-87.785288,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.04084388291160914,6.401000000000001
2295,41.970248,-87.787992,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.0785767181557916,6.401000000000001
2296,41.970248,-87.787992,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.0785767181557916,6.401000000000001
2297,42.010412,-87.66214000000001,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.09604819518369112,6.401000000000001
2298,42.010412,-87.66214000000001,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0.09604819518369112,6.401000000000001
2299,41.899229999999996,-87.716788,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.032586699526583815,6.401000000000001
2300,41.899229999999996,-87.716788,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.032586699526583815,6.401000000000001
2301,41.899229999999996,-87.716788,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.032586699526583815,6.401000000000001
2302,41.692555,-87.598865,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.10424515945140918,6.401000000000001
2303,41.692555,-87.598865,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.10424515945140918,6.401000000000001
2304,41.94016,-87.794896,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.025336075702987973,6.401000000000001
2305,41.94016,-87.794896,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.025336075702987973,6.401000000000001
2306,41.942114000000004,-87.776385,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.010420853045643776,6.401000000000001
2307,41.942114000000004,-87.776385,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.010420853045643776,6.401000000000001
2308,41.960615999999995,-87.777189,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.044235226881699105,6.401000000000001
2309,41.960615999999995,-87.777189,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.044235226881699105,6.401000000000001
2310,41.883284,-87.705085,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.005123859202492797,6.401000000000001
2311,41.962728000000006,-87.748367,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.22040551193725405,6.401000000000001
2312,41.836644,-87.677737,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.13672195682708943,6.401000000000001
2313,41.836644,-87.677737,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0.13672195682708943,6.401000000000001
2314,41.836644,-87.677737,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.13672195682708943,6.401000000000001
2315,41.837084999999995,-87.729384,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.16600415159647255,6.401000000000001
2316,41.837084999999995,-87.729384,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0.16600415159647255,6.401000000000001
2317,41.837084999999995,-87.729384,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.16600415159647255,6.401000000000001
2318,41.911823999999996,-87.726737,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.12897417469004607,6.401000000000001
2319,41.911823999999996,-87.726737,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.12897417469004607,6.401000000000001
2320,41.823065,-87.67837800000001,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.43197699356255453,6.401000000000001
2321,41.823065,-87.67837800000001,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.43197699356255453,6.401000000000001
2322,41.801179,-87.679447,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.5319379135634748,6.401000000000001
2323,41.801179,-87.679447,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0.5319379135634748,6.401000000000001
2324,41.801179,-87.679447,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.5319379135634748,6.401000000000001
2325,41.801179,-87.679447,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,0,0,0,0,1,0,0,0,1,0,0.5319379135634748,6.401000000000001
2326,41.800737,-87.71188000000001,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.13375327111120158,6.401000000000001
2327,41.800737,-87.71188000000001,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0.13375327111120158,6.401000000000001
2328,41.800737,-87.71188000000001,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.13375327111120158,6.401000000000001
2329,41.778296999999995,-87.752411,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.48494579720100983,6.401000000000001
2330,41.778296999999995,-87.752411,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.48494579720100983,6.401000000000001
2331,41.778296999999995,-87.752411,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.48494579720100983,6.401000000000001
2332,41.778296999999995,-87.752411,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0.48494579720100983,6.401000000000001
2333,41.778296999999995,-87.752411,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.48494579720100983,6.401000000000001
2334,41.778296999999995,-87.752411,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.48494579720100983,6.401000000000001
2335,41.77166,-87.703047,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.10755603232537658,6.401000000000001
2336,41.77166,-87.703047,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.10755603232537658,6.401000000000001
2337,41.77166,-87.703047,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,0,0,0,0,1,0,0,0,1,0,0.10755603232537658,6.401000000000001
2338,41.759346,-87.745602,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.48917670002068964,6.401000000000001
2339,41.759346,-87.745602,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.48917670002068964,6.401000000000001
2340,41.768388,-87.678649,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.6802748999419143,6.401000000000001
2341,41.768388,-87.678649,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.6802748999419143,6.401000000000001
2342,41.797616,-87.797894,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.4860690508891212,6.401000000000001
2343,41.797616,-87.797894,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0.4860690508891212,6.401000000000001
2344,41.781416,-87.77653199999999,78.0,7.0,70,0.0,0.001,29.21,3.8,18,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0.5630949277060092,6.401000000000001
